sample_id,source_work_order_id,label,scenario,supplier_risk_level,supplier_qualification_days,iqc_defect_rate,inventory_hold_flag,material_critical_flag,issue_over_bom_ratio,work_order_progress_ratio,scrap_rate,process_parameter_deviation,equipment_maintenance_overdue_days,equipment_calibration_overdue_days,equipment_alarm_flag,quality_hold_flag,shipment_release_gap_flag,customer_complaint_count_30d,complaint_claim_amount
MFG-S00941,WO0101,1,关键参数越限且质量冻结发运,0.5,30.0,0.02,0.0,1.0,0.965884,0.991064,0.018767,1.497981,0.0,0.0,0.0,1.0,1.0,0.0,1253.348511
MFG-S00942,WO0102,0,正常生产,0.5,30.0,0.0,0.0,1.0,1.043714,1.027079,0.000843,0.584473,0.0,0.0,0.0,0.0,0.0,0.0,129.022461
MFG-S00943,WO0103,0,正常生产,0.5,200.0,0.02,0.0,1.0,0.761558,0.851525,0.014888,0.392696,0.0,0.0,0.0,0.0,0.0,0.0,699.688232
MFG-S00944,WO0104,1,关键设备维护校准逾期并报警,0.5,110.0,0.03,0.0,0.0,0.756693,0.852855,0.054315,0.27569,23.319393,26.066223,1.0,0.0,0.0,0.0,972.22052
MFG-S00945,WO0105,0,正常生产,0.0,322.0,0.02,0.0,1.0,1.01022,0.941451,0.007386,0.288255,0.0,1.0,0.0,0.0,0.0,1.0,238.435059
MFG-S00946,WO0106,0,正常生产,0.0,231.0,0.0,0.0,1.0,0.889862,0.943032,0.017928,0.177738,0.0,0.0,0.0,0.0,0.0,1.0,837.783081
MFG-S00947,WO0107,0,正常生产,0.5,141.0,0.02,0.0,1.0,0.87914,0.898658,0.000498,0.531431,0.0,0.0,0.0,0.0,0.0,1.0,1079.809326
MFG-S00948,WO0108,0,正常生产,0.0,172.0,0.0,0.0,0.0,0.862757,0.995876,0.01623,0.525527,0.0,0.0,0.0,0.0,0.0,1.0,1189.39209
MFG-S00949,WO0109,0,正常生产,0.5,30.0,0.02,0.0,1.0,0.916829,0.853735,0.02373,0.013679,0.0,0.0,0.0,0.0,0.0,1.0,311.537506
MFG-S00950,WO0110,1,重复高额客户投诉,0.5,30.0,0.066152,0.0,1.0,0.801452,0.910377,0.02079,0.358135,0.0,0.0,0.0,0.0,0.0,3.0,62730.890625
MFG-S00951,WO0111,0,正常生产,0.5,200.0,0.02,0.0,1.0,0.856866,0.94758,0.013529,0.056252,1.0,0.0,0.0,0.0,0.0,1.0,718.098694
MFG-S00952,WO0112,0,正常生产,0.5,110.0,0.0,0.0,0.0,0.819926,0.945307,0.009295,0.16035,0.0,0.0,0.0,0.0,0.0,1.0,853.746826
MFG-S00953,WO0113,1,关键设备维护校准逾期并报警,0.0,322.0,0.02,0.0,1.0,0.757657,0.962372,0.108221,0.344064,10.536263,16.802452,1.0,0.0,0.0,1.0,931.640381
MFG-S00954,WO0114,0,正常生产,0.0,231.0,0.03,0.0,1.0,1.034847,0.906561,0.023469,0.567102,0.0,0.0,0.0,0.0,0.0,0.0,1222.581177
MFG-S00955,WO0115,1,关键参数越限且质量冻结发运,0.5,141.0,0.02,0.0,1.0,1.006351,0.987157,0.012001,1.736586,0.0,0.0,0.0,1.0,1.0,0.0,78.473701
MFG-S00956,WO0116,1,重复高额客户投诉,0.0,172.0,0.143142,0.0,0.0,0.839895,1.009486,0.000157,0.064655,0.0,1.0,0.0,0.0,0.0,7.0,53531.183594
MFG-S00957,WO0117,0,正常生产,0.5,30.0,0.03,0.0,1.0,0.999071,0.944224,0.021865,0.642459,0.0,1.0,0.0,0.0,0.0,0.0,1005.208984
MFG-S00958,WO0118,1,供应商资质过期与来料质量恶化,1.0,-60.473179,0.128717,0.0,1.0,0.969146,0.85728,0.000976,0.096897,0.0,0.0,0.0,0.0,0.0,0.0,188.035233
MFG-S00959,WO0119,1,未检关键物料领料并超BOM,0.5,200.0,0.02,1.0,1.0,1.762216,0.914437,0.063612,0.176405,0.0,0.0,0.0,0.0,0.0,1.0,83.348289
MFG-S00960,WO0120,0,正常生产,0.5,110.0,0.0,0.0,0.0,0.930923,1.025214,0.016666,0.436781,0.0,0.0,0.0,0.0,0.0,0.0,984.74939
MFG-S00961,WO0001,0,正常生产,0.0,322.0,0.02,0.0,1.0,0.767027,1.007826,0.012224,0.643441,0.0,0.0,0.0,0.0,0.0,0.0,557.666077
MFG-S00962,WO0002,1,关键参数越限且质量冻结发运,0.0,231.0,0.0,0.0,1.0,1.027854,0.858012,0.01915,1.588228,0.0,0.0,0.0,1.0,1.0,0.0,589.589294
MFG-S00963,WO0003,1,未检关键物料领料并超BOM,0.5,141.0,0.02,1.0,1.0,1.433865,0.94582,0.077354,0.26813,1.0,0.0,0.0,0.0,0.0,1.0,1483.474365
MFG-S00964,WO0004,0,正常生产,0.0,172.0,0.0,0.0,0.0,1.000246,0.86072,0.017929,0.459911,0.0,0.0,0.0,0.0,0.0,1.0,869.787109
MFG-S00965,WO0005,1,关键设备维护校准逾期并报警,0.5,30.0,0.02,0.0,1.0,0.964034,0.985894,0.086181,0.126589,15.407032,11.545938,1.0,0.0,0.0,1.0,328.136047
MFG-S00966,WO0006,1,未检关键物料领料并超BOM,0.5,30.0,0.0,1.0,1.0,1.549166,0.937859,0.097344,0.558463,0.0,0.0,0.0,0.0,0.0,1.0,561.606201
MFG-S00967,WO0007,1,多维叠加高风险,1.0,-45.147694,0.02,1.0,1.0,1.696184,0.89946,0.024821,1.411224,17.10503,0.0,1.0,0.0,1.0,4.0,24684.595703
MFG-S00968,WO0008,1,关键设备维护校准逾期并报警,0.5,110.0,0.0,0.0,0.0,0.967731,0.888751,0.092207,0.144057,42.642548,12.249607,1.0,0.0,0.0,1.0,905.747559
MFG-S00969,WO0009,0,正常生产,0.0,322.0,0.02,0.0,1.0,0.980812,0.865706,4.2e-05,0.064025,0.0,1.0,0.0,0.0,0.0,1.0,759.096985
MFG-S00970,WO0010,0,正常生产,0.0,231.0,0.0,0.0,1.0,0.762562,0.904205,0.004386,0.209876,0.0,0.0,0.0,0.0,0.0,0.0,1449.350342
MFG-S00971,WO0011,0,正常生产,0.5,141.0,0.02,0.0,1.0,0.88719,0.947146,0.006783,0.089188,0.0,0.0,0.0,0.0,0.0,1.0,877.55426
MFG-S00972,WO0012,0,正常生产,0.0,172.0,0.0,0.0,0.0,0.864053,0.954376,0.004891,0.560462,0.0,0.0,0.0,0.0,0.0,1.0,1257.503296
MFG-S00973,WO0013,0,正常生产,0.5,30.0,0.03,0.0,1.0,0.856775,1.021837,0.008386,0.657109,0.0,0.0,0.0,0.0,0.0,1.0,1063.4375
MFG-S00974,WO0014,1,重复高额客户投诉,0.5,30.0,0.071343,0.0,1.0,0.996052,0.859612,0.00844,0.03752,0.0,0.0,0.0,0.0,0.0,8.0,30263.841797
MFG-S00975,WO0015,0,正常生产,0.5,200.0,0.02,0.0,1.0,0.808744,0.853483,0.00443,0.400902,1.0,0.0,0.0,0.0,0.0,0.0,1105.178833
MFG-S00976,WO0016,0,正常生产,0.5,110.0,0.0,0.0,0.0,0.799413,1.028619,0.01107,0.367633,0.0,0.0,0.0,0.0,0.0,0.0,358.743225
MFG-S00977,WO0017,0,正常生产,0.0,322.0,0.02,0.0,1.0,1.038557,1.020525,0.017137,0.409795,0.0,0.0,0.0,0.0,0.0,0.0,722.574097
MFG-S00978,WO0018,1,多维叠加高风险,1.0,-51.013386,0.0,1.0,1.0,1.270961,0.853991,0.02308,1.271464,2.485768,0.0,1.0,0.0,1.0,3.0,16002.483398
MFG-S00979,WO0019,0,正常生产,0.5,141.0,0.03,0.0,1.0,0.903317,0.977221,0.001181,0.523768,0.0,0.0,0.0,0.0,0.0,0.0,1199.979126
MFG-S00980,WO0020,1,关键设备维护校准逾期并报警,0.0,172.0,0.0,0.0,0.0,0.819609,0.894906,0.063913,0.681188,17.489386,14.805574,1.0,0.0,0.0,1.0,861.639465
MFG-S00981,WO0021,0,正常生产,0.5,30.0,0.02,0.0,1.0,0.85163,1.015604,0.00208,0.431809,0.0,1.0,0.0,0.0,0.0,0.0,1286.693726
MFG-S00982,WO0022,1,未检关键物料领料并超BOM,0.5,30.0,0.0,1.0,1.0,1.39729,0.905653,0.091368,0.308732,0.0,0.0,0.0,0.0,0.0,0.0,635.816589
MFG-S00983,WO0023,1,多维叠加高风险,1.0,-48.464165,0.02,1.0,1.0,1.543429,1.023612,0.020079,1.552734,2.046981,0.0,1.0,0.0,1.0,3.0,31495.238281
MFG-S00984,WO0024,0,正常生产,0.5,110.0,0.0,0.0,0.0,0.824912,1.01845,0.001331,0.457789,0.0,0.0,0.0,0.0,0.0,0.0,519.035156
MFG-S00985,WO0025,0,正常生产,0.0,322.0,0.02,0.0,1.0,0.99951,0.972154,0.015322,0.557229,0.0,0.0,0.0,0.0,0.0,0.0,398.049377
MFG-S00986,WO0026,0,正常生产,0.0,231.0,0.03,0.0,1.0,0.757794,0.950844,0.013106,0.392122,0.0,0.0,0.0,0.0,0.0,0.0,484.45639
MFG-S00987,WO0027,1,关键设备维护校准逾期并报警,0.5,141.0,0.02,0.0,1.0,0.77027,1.022931,0.079842,0.498469,7.516707,26.430405,1.0,0.0,0.0,0.0,1184.208374
MFG-S00988,WO0028,1,供应商资质过期与来料质量恶化,1.0,-65.904686,0.238001,0.0,0.0,0.891226,0.905609,0.020884,0.097739,0.0,0.0,0.0,0.0,0.0,0.0,446.55014
MFG-S00989,WO0029,1,多维叠加高风险,1.0,-27.770006,0.02,1.0,1.0,1.347533,0.957242,0.016953,1.473395,19.695435,0.0,1.0,0.0,1.0,6.0,43983.386719
MFG-S00990,WO0030,0,正常生产,0.5,30.0,0.0,0.0,1.0,0.790648,0.925455,0.010098,0.21911,0.0,0.0,0.0,0.0,0.0,0.0,22.638195
MFG-S00991,WO0031,0,正常生产,0.5,200.0,0.02,0.0,1.0,0.966989,0.957713,0.015512,0.738795,0.0,0.0,0.0,0.0,0.0,0.0,789.804077
MFG-S00992,WO0032,0,正常生产,0.5,110.0,0.0,0.0,0.0,0.999055,0.864846,0.001494,0.39608,0.0,1.0,0.0,0.0,0.0,1.0,128.354706
MFG-S00993,WO0033,0,正常生产,0.0,322.0,0.02,0.0,1.0,0.820267,0.865381,0.001761,0.666333,0.0,1.0,0.0,0.0,0.0,1.0,803.008789
MFG-S00994,WO0034,0,正常生产,0.0,231.0,0.0,0.0,1.0,1.050014,0.930876,0.005908,0.11434,0.0,0.0,0.0,0.0,0.0,1.0,427.102386
MFG-S00995,WO0035,0,正常生产,0.5,141.0,0.02,0.0,1.0,0.981395,0.946605,0.009911,0.729,0.0,0.0,0.0,0.0,0.0,1.0,1296.110962
MFG-S00996,WO0036,0,正常生产,0.0,172.0,0.0,0.0,0.0,0.876963,0.960023,0.011755,0.031524,0.0,0.0,0.0,0.0,0.0,0.0,626.680298
MFG-S00997,WO0037,0,正常生产,0.5,30.0,0.02,0.0,1.0,0.804092,0.987432,0.00884,0.041155,0.0,0.0,0.0,0.0,0.0,1.0,444.277802
MFG-S00998,WO0038,1,关键设备维护校准逾期并报警,0.5,30.0,0.03,0.0,1.0,0.877962,1.029081,0.09436,0.718394,24.185604,18.101799,1.0,0.0,0.0,1.0,403.179077
MFG-S00999,WO0039,0,正常生产,0.5,200.0,0.03,0.0,1.0,1.054396,0.967273,0.016414,0.56536,1.0,0.0,0.0,0.0,0.0,0.0,668.467529
MFG-S01000,WO0040,0,正常生产,0.5,110.0,0.0,0.0,0.0,0.785666,1.002073,0.006567,0.412506,0.0,0.0,0.0,0.0,0.0,0.0,275.819794
MFG-S01001,WO0041,0,正常生产,0.0,322.0,0.02,0.0,1.0,0.942973,1.013968,0.000219,0.320193,0.0,0.0,0.0,0.0,0.0,1.0,447.483185
MFG-S01002,WO0042,0,正常生产,0.0,231.0,0.0,0.0,1.0,0.754945,0.891585,0.015664,0.615668,0.0,0.0,0.0,0.0,0.0,0.0,524.734375
MFG-S01003,WO0043,1,供应商资质过期与来料质量恶化,1.0,-24.277439,0.236054,0.0,1.0,0.9815,0.901517,0.007529,0.392736,0.0,0.0,0.0,0.0,0.0,1.0,24.269539
MFG-S01004,WO0044,1,关键设备维护校准逾期并报警,0.0,172.0,0.0,0.0,0.0,0.771395,1.003782,0.081822,0.443731,40.109993,37.065849,1.0,0.0,0.0,0.0,214.296036
MFG-S01005,WO0045,1,供应商资质过期与来料质量恶化,1.0,-65.574799,0.095244,0.0,1.0,0.839347,0.939308,0.023278,0.346442,0.0,1.0,0.0,0.0,0.0,1.0,468.743713
MFG-S01006,WO0046,1,未检关键物料领料并超BOM,0.5,30.0,0.0,1.0,1.0,1.601809,1.014227,0.115382,0.496219,0.0,0.0,0.0,0.0,0.0,1.0,821.054443
MFG-S01007,WO0047,1,多维叠加高风险,1.0,-53.936562,0.02,1.0,1.0,1.384909,0.959658,0.008186,1.354539,17.493753,0.0,1.0,0.0,1.0,2.0,44324.082031
MFG-S01008,WO0048,1,供应商资质过期与来料质量恶化,1.0,-26.021227,0.193885,0.0,0.0,1.00586,0.913473,0.014907,0.344274,0.0,0.0,0.0,0.0,0.0,1.0,624.169678
MFG-S01009,WO0049,1,重复高额客户投诉,0.0,322.0,0.05516,0.0,1.0,0.75069,0.927692,0.010135,0.425934,0.0,0.0,0.0,0.0,0.0,4.0,29767.306641
MFG-S01010,WO0050,0,正常生产,0.0,231.0,0.0,0.0,1.0,0.877867,0.944663,0.024704,0.45532,0.0,0.0,0.0,0.0,0.0,0.0,1281.819824
MFG-S01011,WO0051,0,正常生产,0.5,141.0,0.02,0.0,1.0,1.025256,0.96125,0.002797,0.043935,1.0,0.0,0.0,0.0,0.0,0.0,388.495178
MFG-S01012,WO0052,0,正常生产,0.0,172.0,0.03,0.0,0.0,1.020225,1.018326,0.014532,0.604695,0.0,0.0,0.0,0.0,0.0,0.0,500.015869
MFG-S01013,WO0053,1,重复高额客户投诉,0.5,30.0,0.091319,0.0,1.0,0.902357,0.887899,0.024958,0.357016,0.0,0.0,0.0,0.0,0.0,7.0,78232.039062
MFG-S01014,WO0054,0,正常生产,0.5,30.0,0.0,0.0,1.0,0.876983,0.956947,0.019633,0.096655,0.0,0.0,0.0,0.0,0.0,1.0,569.088745
MFG-S01015,WO0055,0,正常生产,0.5,200.0,0.02,0.0,1.0,0.996567,0.967191,0.004815,0.454496,0.0,0.0,0.0,0.0,0.0,0.0,562.058105
MFG-S01016,WO0056,1,未检关键物料领料并超BOM,0.5,110.0,0.0,1.0,1.0,1.694058,0.924374,0.125566,0.693618,0.0,1.0,0.0,0.0,0.0,0.0,1122.098511
MFG-S01017,WO0057,1,重复高额客户投诉,0.0,322.0,0.077599,0.0,1.0,0.761127,0.981983,0.012343,0.065031,0.0,1.0,0.0,0.0,0.0,7.0,67770.5625
MFG-S01018,WO0058,1,多维叠加高风险,1.0,-11.401061,0.0,1.0,1.0,1.606514,0.878918,0.010505,1.061164,10.996492,0.0,1.0,0.0,1.0,6.0,40917.886719
MFG-S01019,WO0059,1,关键参数越限且质量冻结发运,0.5,141.0,0.02,0.0,1.0,0.880988,0.89477,0.007948,1.684845,0.0,0.0,0.0,1.0,1.0,0.0,1457.786133
MFG-S01020,WO0060,1,重复高额客户投诉,0.0,172.0,0.112199,0.0,0.0,0.772343,0.989068,0.022302,0.019837,0.0,0.0,0.0,0.0,0.0,4.0,66825.703125
MFG-S01021,WO0061,0,正常生产,0.5,30.0,0.02,0.0,1.0,1.007622,0.992867,0.018331,0.230132,0.0,0.0,0.0,0.0,0.0,1.0,369.154358
MFG-S01022,WO0062,0,正常生产,0.5,30.0,0.0,0.0,1.0,0.949236,0.923613,0.00829,0.483448,0.0,0.0,0.0,0.0,0.0,1.0,674.423706
MFG-S01023,WO0063,0,正常生产,0.5,200.0,0.02,0.0,1.0,0.863773,0.930979,0.017648,0.080459,1.0,0.0,0.0,0.0,0.0,1.0,1398.593872
MFG-S01024,WO0064,1,关键参数越限且质量冻结发运,0.5,110.0,0.0,0.0,0.0,0.859357,0.965624,0.001881,1.072475,0.0,0.0,0.0,1.0,1.0,1.0,866.951904
MFG-S01025,WO0065,0,正常生产,0.0,322.0,0.03,0.0,1.0,0.935956,0.992901,0.005784,0.553501,0.0,0.0,0.0,0.0,0.0,1.0,1386.255981
MFG-S01026,WO0066,0,正常生产,0.0,231.0,0.0,0.0,1.0,0.83557,0.892572,0.008805,0.260887,0.0,0.0,0.0,0.0,0.0,0.0,317.723785
MFG-S01027,WO0067,1,关键参数越限且质量冻结发运,0.5,141.0,0.02,0.0,1.0,0.879385,0.869585,0.021974,1.370296,0.0,0.0,0.0,1.0,1.0,1.0,1235.202637
MFG-S01028,WO0068,0,正常生产,0.0,172.0,0.0,0.0,0.0,1.040008,0.966257,0.00092,0.648441,0.0,1.0,0.0,0.0,0.0,0.0,585.081909
MFG-S01029,WO0069,1,供应商资质过期与来料质量恶化,1.0,-12.296443,0.231747,0.0,1.0,1.046827,1.006942,0.002512,0.688266,0.0,1.0,0.0,0.0,0.0,0.0,56.447792
MFG-S01030,WO0070,0,正常生产,0.5,30.0,0.0,0.0,1.0,0.814265,0.923104,0.002472,0.594182,0.0,0.0,0.0,0.0,0.0,1.0,1119.68042
MFG-S01031,WO0071,0,正常生产,0.5,200.0,0.02,0.0,1.0,0.774285,0.893329,0.023564,0.44134,0.0,0.0,0.0,0.0,0.0,1.0,1117.488525
MFG-S01032,WO0072,0,正常生产,0.5,110.0,0.0,0.0,0.0,0.789542,0.992918,0.012028,0.48928,0.0,0.0,0.0,0.0,0.0,0.0,820.317261
MFG-S01033,WO0073,1,未检关键物料领料并超BOM,0.0,322.0,0.02,1.0,1.0,1.513435,0.998518,0.17699,0.209107,0.0,0.0,0.0,0.0,0.0,0.0,1289.385254
MFG-S01034,WO0074,0,正常生产,0.0,231.0,0.0,0.0,1.0,0.989218,0.866487,0.020074,0.208287,0.0,0.0,0.0,0.0,0.0,0.0,727.26001
MFG-S01035,WO0075,1,供应商资质过期与来料质量恶化,1.0,-67.606369,0.242588,0.0,1.0,1.013272,0.856412,0.015227,0.657512,1.0,0.0,0.0,0.0,0.0,1.0,1078.88501
MFG-S01036,WO0076,0,正常生产,0.0,172.0,0.03,0.0,0.0,0.826343,0.890656,6.2e-05,0.593589,0.0,0.0,0.0,0.0,0.0,1.0,1359.634033
MFG-S01037,WO0077,0,正常生产,0.5,30.0,0.02,0.0,1.0,0.801542,0.926309,0.008171,0.511627,0.0,0.0,0.0,0.0,0.0,1.0,1358.840088
MFG-S01038,WO0078,0,正常生产,0.5,30.0,0.03,0.0,1.0,0.880502,0.942553,0.021994,0.697227,0.0,0.0,0.0,0.0,0.0,1.0,658.540222
MFG-S01039,WO0079,0,正常生产,0.5,200.0,0.02,0.0,1.0,0.997295,0.882915,0.004186,0.475101,0.0,0.0,0.0,0.0,0.0,0.0,28.389702
MFG-S01040,WO0080,1,供应商资质过期与来料质量恶化,1.0,-29.161804,0.279183,0.0,0.0,0.962245,1.01577,0.023954,0.530199,0.0,1.0,0.0,0.0,0.0,0.0,585.405151
MFG-S01041,WO0081,0,正常生产,0.0,322.0,0.02,0.0,1.0,1.02916,1.016435,0.024109,0.299535,0.0,1.0,0.0,0.0,0.0,0.0,1237.248047
MFG-S01042,WO0082,0,正常生产,0.0,231.0,0.0,0.0,1.0,0.976939,0.879033,0.02266,0.547473,0.0,0.0,0.0,0.0,0.0,1.0,301.002411
MFG-S01043,WO0083,1,多维叠加高风险,1.0,-42.477604,0.02,1.0,1.0,1.326524,0.860913,0.000586,1.281816,6.832619,0.0,1.0,0.0,1.0,5.0,41633.75
MFG-S01044,WO0084,1,重复高额客户投诉,0.0,172.0,0.140522,0.0,0.0,0.770422,0.890194,0.013141,0.279749,0.0,0.0,0.0,0.0,0.0,6.0,76540.335938
MFG-S01045,WO0085,0,正常生产,0.5,30.0,0.02,0.0,1.0,0.814669,0.965358,0.015392,0.495637,0.0,0.0,0.0,0.0,0.0,1.0,1184.326904
MFG-S01046,WO0086,0,正常生产,0.5,30.0,0.0,0.0,1.0,0.820065,0.922501,0.020364,0.546559,0.0,0.0,0.0,0.0,0.0,1.0,1413.872437
MFG-S01047,WO0087,0,正常生产,0.5,200.0,0.02,0.0,1.0,1.050298,0.961319,0.019029,0.277482,1.0,0.0,0.0,0.0,0.0,1.0,117.988342
MFG-S01048,WO0088,0,正常生产,0.5,110.0,0.0,0.0,0.0,0.91755,0.936081,0.02468,0.170779,0.0,0.0,0.0,0.0,0.0,1.0,757.05072
MFG-S01049,WO0089,0,正常生产,0.0,322.0,0.02,0.0,1.0,1.000824,1.003029,0.016259,0.058651,0.0,0.0,0.0,0.0,0.0,0.0,486.569489
MFG-S01050,WO0090,0,正常生产,0.0,231.0,0.0,0.0,1.0,1.014709,0.981523,0.006573,0.129167,0.0,0.0,0.0,0.0,0.0,1.0,625.711914
MFG-S01051,WO0091,0,正常生产,0.5,141.0,0.03,0.0,1.0,1.026992,1.019848,0.017638,0.684859,0.0,0.0,0.0,0.0,0.0,0.0,381.883636
MFG-S01052,WO0092,1,关键设备维护校准逾期并报警,0.0,172.0,0.0,0.0,0.0,0.893936,0.961997,0.055552,0.367575,42.408432,28.171148,1.0,0.0,0.0,0.0,457.77948
MFG-S01053,WO0093,1,供应商资质过期与来料质量恶化,1.0,-56.849373,0.205001,0.0,1.0,0.808195,0.933837,0.022395,0.500543,0.0,1.0,0.0,0.0,0.0,0.0,615.807495
MFG-S01054,WO0094,0,正常生产,0.5,30.0,0.0,0.0,1.0,1.007092,0.987649,0.018943,0.157391,0.0,0.0,0.0,0.0,0.0,0.0,612.596497
MFG-S01055,WO0095,1,未检关键物料领料并超BOM,0.5,200.0,0.03,1.0,1.0,1.349711,1.0177,0.161643,0.318641,0.0,0.0,0.0,0.0,0.0,0.0,636.353516
MFG-S01056,WO0096,1,关键设备维护校准逾期并报警,0.5,110.0,0.0,0.0,0.0,1.046331,0.851838,0.104353,0.562514,26.166927,41.956192,1.0,0.0,0.0,1.0,889.672974
MFG-S01057,WO0097,0,正常生产,0.0,322.0,0.02,0.0,1.0,1.007652,0.852648,0.002498,0.740475,0.0,0.0,0.0,0.0,0.0,0.0,1307.524414
MFG-S01058,WO0098,1,供应商资质过期与来料质量恶化,1.0,-38.87381,0.278028,0.0,1.0,0.869713,0.862877,0.020135,0.47273,0.0,0.0,0.0,0.0,0.0,1.0,117.60994
MFG-S01059,WO0099,0,正常生产,0.5,141.0,0.02,0.0,1.0,0.922446,0.931502,0.00806,0.208245,1.0,0.0,0.0,0.0,0.0,0.0,308.931396
MFG-S01060,WO0100,0,正常生产,0.0,172.0,0.0,0.0,0.0,1.041581,0.86686,0.007336,0.591281,0.0,0.0,0.0,0.0,0.0,1.0,703.004822
MFG-S01061,WO0101,0,正常生产,0.5,30.0,0.02,0.0,1.0,0.990962,0.974526,0.024557,0.184514,0.0,0.0,0.0,0.0,0.0,0.0,956.299072
MFG-S01062,WO0102,0,正常生产,0.5,30.0,0.0,0.0,1.0,1.052938,0.907703,0.018292,0.368574,0.0,0.0,0.0,0.0,0.0,0.0,640.578308
MFG-S01063,WO0103,1,供应商资质过期与来料质量恶化,1.0,-26.115271,0.284264,0.0,1.0,0.968157,0.924448,0.00738,0.584932,0.0,0.0,0.0,0.0,0.0,0.0,61.379242
MFG-S01064,WO0104,1,关键设备维护校准逾期并报警,0.5,110.0,0.03,0.0,0.0,0.831105,0.903835,0.067017,0.551239,41.731331,26.988859,1.0,0.0,0.0,1.0,1287.178833
MFG-S01065,WO0105,0,正常生产,0.0,322.0,0.02,0.0,1.0,0.77603,1.027297,0.019422,0.028513,0.0,1.0,0.0,0.0,0.0,0.0,712.390869
MFG-S01066,WO0106,0,正常生产,0.0,231.0,0.0,0.0,1.0,0.813148,0.913394,0.005408,0.376172,0.0,0.0,0.0,0.0,0.0,0.0,984.762817
MFG-S01067,WO0107,0,正常生产,0.5,141.0,0.02,0.0,1.0,0.798285,0.920968,0.016389,0.636583,0.0,0.0,0.0,0.0,0.0,1.0,385.769989
MFG-S01068,WO0108,0,正常生产,0.0,172.0,0.0,0.0,0.0,0.774522,0.997057,0.019554,0.071992,0.0,0.0,0.0,0.0,0.0,1.0,811.670898
MFG-S01069,WO0109,1,供应商资质过期与来料质量恶化,1.0,-10.249841,0.150742,0.0,1.0,0.99932,0.890272,0.011314,0.035667,0.0,0.0,0.0,0.0,0.0,1.0,361.878296
MFG-S01070,WO0110,0,正常生产,0.5,30.0,0.0,0.0,1.0,0.871062,0.925451,0.021345,0.699532,0.0,0.0,0.0,0.0,0.0,1.0,70.0784
MFG-S01071,WO0111,0,正常生产,0.5,200.0,0.02,0.0,1.0,0.917192,1.028946,0.007473,0.598144,1.0,0.0,0.0,0.0,0.0,1.0,433.442688
MFG-S01072,WO0112,1,重复高额客户投诉,0.5,110.0,0.117655,0.0,0.0,0.923079,0.911443,0.003065,0.293367,0.0,0.0,0.0,0.0,0.0,8.0,51376.183594
MFG-S01073,WO0113,0,正常生产,0.0,322.0,0.02,0.0,1.0,0.826509,0.864904,0.00505,0.657245,0.0,0.0,0.0,0.0,0.0,1.0,1118.768799
MFG-S01074,WO0114,1,供应商资质过期与来料质量恶化,1.0,-11.969804,0.25199,0.0,1.0,0.939482,0.981266,0.000285,0.007643,0.0,0.0,0.0,0.0,0.0,1.0,796.798401
MFG-S01075,WO0115,0,正常生产,0.5,141.0,0.02,0.0,1.0,0.949015,0.973265,0.021908,0.680743,0.0,0.0,0.0,0.0,0.0,0.0,960.470276
MFG-S01076,WO0116,1,关键设备维护校准逾期并报警,0.0,172.0,0.0,0.0,0.0,0.884541,0.902927,0.053279,0.523683,14.038785,18.385176,1.0,0.0,0.0,0.0,803.021667
MFG-S01077,WO0117,1,供应商资质过期与来料质量恶化,1.0,-57.349113,0.170919,0.0,1.0,1.059815,0.923277,0.02326,0.599066,0.0,1.0,0.0,0.0,0.0,1.0,30.873095
MFG-S01078,WO0118,1,重复高额客户投诉,0.5,30.0,0.057917,0.0,1.0,0.941629,0.922159,0.010027,0.269037,0.0,0.0,0.0,0.0,0.0,3.0,49700.789062
MFG-S01079,WO0119,0,正常生产,0.5,200.0,0.02,0.0,1.0,0.931197,0.853331,0.014455,0.572592,0.0,0.0,0.0,0.0,0.0,0.0,1273.045776
MFG-S01080,WO0120,1,关键参数越限且质量冻结发运,0.5,110.0,0.0,0.0,0.0,0.812259,0.902875,0.024161,1.57395,0.0,0.0,0.0,1.0,1.0,1.0,1120.576416
MFG-S01081,WO0001,0,正常生产,0.0,322.0,0.02,0.0,1.0,0.849244,0.986837,0.011893,0.68575,0.0,0.0,0.0,0.0,0.0,1.0,607.675903
MFG-S01082,WO0002,0,正常生产,0.0,231.0,0.0,0.0,1.0,1.049193,0.939088,0.001805,0.026102,0.0,0.0,0.0,0.0,0.0,0.0,654.798096
MFG-S01083,WO0003,1,关键设备维护校准逾期并报警,0.5,141.0,0.02,0.0,1.0,0.796784,0.906211,0.091017,0.156199,28.37504,53.435825,1.0,0.0,0.0,0.0,1175.909668
MFG-S01084,WO0004,0,正常生产,0.0,172.0,0.0,0.0,0.0,0.943681,0.932702,0.010428,0.505231,0.0,0.0,0.0,0.0,0.0,0.0,682.805847
MFG-S01085,WO0005,0,正常生产,0.5,30.0,0.02,0.0,1.0,0.901111,0.897398,0.001492,0.368832,0.0,0.0,0.0,0.0,0.0,0.0,727.846619
MFG-S01086,WO0006,1,未检关键物料领料并超BOM,0.5,30.0,0.0,1.0,1.0,1.285195,0.889417,0.106119,0.10172,0.0,0.0,0.0,0.0,0.0,1.0,1488.82605
MFG-S01087,WO0007,1,多维叠加高风险,1.0,-57.531651,0.02,1.0,1.0,1.222678,0.878604,0.024741,1.648973,12.887129,0.0,1.0,0.0,1.0,3.0,48228.449219
